date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment
2020-12-21,1943,2406.72,2468.81,0.32,2786.92,inflation,591.0,0.37,588.35
2021-01-20,1764,4401.14,4136.39,0.08,2268.12,recession,696.0,0.55,562.2
2021-02-19,1789,4017.66,2519.23,0.25,2651.87,normal,653.0,0.47,587.24
2021-03-21,1104,1566.74,3182.21,0.07,3533.57,normal,727.0,0.22,358.7
2021-04-20,1124,4716.63,3242.59,0.15,2632.95,inflation,722.0,0.57,637.74
2021-05-20,1988,2569.01,3005.39,0.33,3074.57,recession,633.0,0.34,544.4
2021-06-19,1318,3174.77,3053.05,0.38,2685.02,normal,639.0,0.41,50.65
2021-07-19,1376,5232.44,2626.44,0.19,3542.76,normal,643.0,0.59,405.37
2021-08-18,1635,4738.71,3476.76,0.19,3029.09,normal,654.0,0.38,444.23
2021-09-17,1346,3888.45,908.09,0.22,2399.63,normal,677.0,0.3,230.28
2021-10-17,1440,4530.31,3798.56,0.12,2272.88,recession,682.0,0.15,434.77
2021-11-16,1003,3465.95,3552.34,0.09,3266.59,recession,680.0,0.27,580.76
2021-12-16,1893,4150.37,4561.67,0.1,3145.24,inflation,567.0,0.51,396.46
2022-01-15,1903,5708.64,3088.06,0.36,3827.28,normal,658.0,0.51,761.11
2022-02-14,1572,5251.15,3146.78,0.24,2918.64,normal,702.0,0.44,553.0
2022-03-16,1491,4405.94,3244.75,0.39,2223.09,recession,694.0,0.18,662.79
2022-04-15,1929,2950.32,4466.05,0.13,2430.62,normal,650.0,0.17,276.26
2022-05-15,1755,4559.29,4482.47,0.37,2271.52,inflation,638.0,0.21,522.48
2022-06-14,1180,3659.5,3344.1,0.06,3616.31,recession,673.0,0.51,200.84
2022-07-14,1325,5191.64,3392.09,0.37,3237.67,normal,661.0,0.22,600.42
2022-08-13,1615,4252.39,4533.39,0.05,2815.98,normal,632.0,0.29,499.31
2022-09-12,1947,3170.92,4245.07,0.06,3367.66,normal,716.0,0.32,296.1
2022-10-12,1740,1147.83,3373.13,0.22,3110.87,normal,663.0,0.41,891.92
2022-11-11,1044,2721.83,2296.99,0.22,3346.71,normal,668.0,0.41,655.49
2022-12-11,1173,2994.04,1795.21,0.13,2499.65,recession,648.0,0.12,465.18
2023-01-10,1886,3558.81,3637.59,0.23,2868.84,recession,666.0,0.21,751.13
2023-02-09,1824,4633.24,3468.96,0.19,3173.0,normal,686.0,0.45,500.51
2023-03-11,1753,5429.93,2853.01,0.19,2998.79,normal,672.0,0.39,440.22
2023-04-10,1661,4410.87,2966.3,0.34,3034.19,normal,580.0,0.3,261.98
2023-05-10,1478,3870.58,2692.09,0.09,2357.92,recession,702.0,0.53,675.74
2023-06-09,1259,5208.09,2593.68,0.16,2931.37,inflation,754.0,0.41,550.98
2023-07-09,1708,4772.57,3599.06,0.35,2110.13,normal,796.0,0.11,388.87
2023-08-08,1941,4170.43,2618.63,0.14,3802.89,recession,669.0,0.2,510.04
2023-09-07,1739,5841.63,3496.89,0.07,2666.34,normal,670.0,0.29,469.46
2023-10-07,1028,2202.11,1916.99,0.35,2166.9,inflation,707.0,0.27,614.86
2023-11-06,1979,4675.23,3685.93,0.22,2877.53,normal,716.0,0.22,335.96
2019-01-01,1465,4784.64,2873.62,0.07,2847.63,inflation,629.0,0.49,741.76
2019-01-31,1125,5246.93,3598.26,0.4,2918.52,inflation,674.0,0.2,502.34
2019-03-02,1649,2951.86,2845.98,0.08,2399.68,normal,681.0,0.52,595.52
2019-04-01,1109,3809.75,2879.78,0.37,2716.9,normal,640.0,0.56,498.18
2019-05-01,1054,4581.38,3670.36,0.21,2684.65,normal,733.0,0.6,398.27
2019-05-31,1635,4744.85,3129.47,0.38,2529.99,normal,600.0,0.13,527.18
2019-06-30,1741,2668.89,3551.11,0.12,2528.76,normal,634.0,0.47,575.49
2019-07-30,1921,4455.12,2669.96,0.19,3281.61,inflation,702.0,0.17,613.52
2019-08-29,1823,3139.62,4186.89,0.3,2431.98,inflation,694.0,0.52,359.36
2019-09-28,1200,4569.58,3569.71,0.21,2778.01,normal,625.0,0.27,669.93
2019-10-28,1165,2297.31,3144.83,0.15,2473.32,normal,729.0,0.11,628.01
2019-11-27,1827,3606.54,4063.18,0.24,2511.99,normal,615.0,0.25,446.64
2019-12-27,1804,3901.15,2717.0,0.3,1855.69,normal,622.0,0.38,767.81
2020-01-26,1326,4061.33,3102.7,0.08,2469.49,recession,680.0,0.57,746.5
2020-02-25,1621,4200.39,2733.36,0.14,3651.54,normal,658.0,0.36,737.39
2020-03-26,1543,5502.02,3872.48,0.19,3166.58,normal,650.0,0.16,314.64
2020-04-25,1153,4987.93,2830.48,0.19,2370.91,recession,744.0,0.13,411.87
2020-05-25,1585,2416.54,3593.51,0.31,2950.47,recession,813.0,0.14,622.13
2020-06-24,1137,4089.74,3465.71,0.36,3078.5,inflation,642.0,0.34,472.13
2020-07-24,1655,4286.02,2758.84,0.33,2035.48,normal,620.0,0.47,598.8
2020-08-23,1897,2583.09,2897.54,0.38,3668.7,recession,687.0,0.55,300.9
2020-09-22,1501,6066.1,4571.76,0.36,3087.54,normal,670.0,0.12,690.67
2020-10-22,1389,2684.49,2944.61,0.05,3266.41,normal,674.0,0.41,551.49
2020-11-21,1325,3618.4,4133.73,0.19,2797.97,inflation,722.0,0.23,289.77
2020-12-21,1994,3279.4,3719.96,0.15,2515.25,inflation,604.0,0.57,764.85
2021-01-20,1688,5099.01,1419.91,0.2,3217.43,normal,650.0,0.29,378.61
2021-02-19,1198,5254.63,3690.36,0.09,2301.19,normal,624.0,0.24,525.88
2021-03-21,1800,1649.18,2785.35,0.13,2418.8,normal,675.0,0.23,445.31
2021-04-20,1419,3788.48,3132.75,0.32,3528.79,normal,651.0,0.57,403.45
2021-05-20,1885,4534.09,2518.38,0.09,3354.12,normal,716.0,0.46,278.32
2021-06-19,1824,3824.28,2233.95,0.06,3002.98,normal,614.0,0.24,703.35
2021-07-19,1523,4430.53,3054.13,0.06,3221.31,normal,702.0,0.59,471.15
2021-08-18,1098,4609.38,2293.84,0.13,3223.98,recession,637.0,0.49,405.86
2021-09-17,1989,5329.29,2140.66,0.14,2394.66,normal,703.0,0.51,375.64
2021-10-17,1305,4009.96,3248.56,0.28,2252.4,inflation,678.0,0.48,334.99
2021-11-16,1109,3898.66,3497.65,0.08,2377.03,inflation,608.0,0.5,497.64
2021-12-16,1982,2677.14,1893.56,0.21,2126.29,inflation,743.0,0.51,452.15
2022-01-15,1266,3127.78,2931.47,0.14,3779.13,normal,710.0,0.47,459.15
2022-02-14,1200,4064.16,2708.73,0.28,3720.47,normal,542.0,0.29,265.23
2022-03-16,1931,2309.58,2313.79,0.2,2261.35,normal,663.0,0.41,306.97
2022-04-15,1128,4805.37,2235.81,0.21,2579.08,normal,696.0,0.34,817.56
2022-05-15,1946,2357.92,3605.77,0.18,2843.81,normal,714.0,0.27,543.27
2022-06-14,1855,4655.62,3910.49,0.08,2272.65,normal,706.0,0.56,659.7
2022-07-14,1498,4990.51,1485.77,0.22,2862.51,normal,746.0,0.44,721.56
2022-08-13,1927,6737.39,2520.88,0.33,2706.73,inflation,633.0,0.2,997.38
2022-09-12,1753,4427.19,2731.95,0.18,3372.03,normal,700.0,0.34,546.58
2022-10-12,1272,5710.41,3616.83,0.31,3079.28,inflation,663.0,0.41,424.15
2022-11-11,1406,4150.82,2735.75,0.14,3025.26,normal,603.0,0.25,664.43
2022-12-11,1486,3266.72,3395.78,0.21,3100.91,normal,669.0,0.31,709.76
2023-01-10,1737,2651.03,2755.19,0.37,3017.2,normal,702.0,0.13,612.44
2023-02-09,1754,4400.66,3384.67,0.12,2831.23,normal,631.0,0.41,343.2
2023-03-11,1789,5861.05,3671.37,0.21,3218.28,normal,737.0,0.29,547.81
2023-04-10,1175,5085.65,3201.07,0.38,2802.58,normal,643.0,0.18,482.27
2023-05-10,1236,3926.44,2339.91,0.34,3052.81,recession,618.0,0.47,221.04
2023-06-09,1919,3439.29,3526.43,0.18,2635.15,normal,593.0,0.18,650.92
2023-07-09,1368,2715.23,1976.34,0.31,2803.53,normal,749.0,0.54,276.48
2023-08-08,1597,5583.22,3617.96,0.12,2848.01,normal,620.0,0.42,151.38
2023-09-07,1178,5030.67,2803.42,0.14,2764.69,normal,638.0,0.14,529.14
2023-10-07,1075,3005.0,3515.83,0.16,2947.88,inflation,691.0,0.46,325.1
2023-11-06,1502,4444.28,3586.98,0.16,3158.17,inflation,658.0,0.43,243.02
2019-01-01,1048,5026.76,3636.73,0.32,3216.36,normal,657.0,0.38,750.73
2019-01-31,1696,2656.73,2325.14,0.15,2749.16,inflation,701.0,0.41,474.8
2019-03-02,1565,2801.61,2670.41,0.26,2077.18,normal,691.0,0.4,618.37
2019-04-01,1675,4721.14,2536.01,0.39,1748.6,inflation,681.0,0.26,612.85
2019-05-01,1799,4025.6,3903.41,0.33,2593.2,normal,657.0,0.57,403.76
2019-05-31,1196,3306.65,2961.81,0.08,2810.29,normal,675.0,0.28,572.86
2019-06-30,1211,3866.63,5106.9,0.17,2956.73,recession,631.0,0.5,964.74
2019-07-30,1475,5160.89,2513.62,0.36,2139.14,inflation,649.0,0.32,322.98
2019-08-29,1649,4543.47,2187.26,0.09,2771.86,normal,698.0,0.3,399.66
2019-09-28,1464,4184.43,2190.78,0.21,2728.62,normal,636.0,0.51,353.45
2019-10-28,1458,4122.43,4323.02,0.13,3054.99,normal,607.0,0.24,149.65
2019-11-27,1053,2551.57,2293.94,0.22,3572.97,normal,685.0,0.31,503.07
2019-12-27,1048,4910.32,2386.86,0.05,2359.45,normal,693.0,0.2,794.2
2020-01-26,1284,3324.79,3993.77,0.33,3072.31,recession,670.0,0.51,873.74
2020-02-25,1408,2571.25,1455.54,0.25,2439.37,normal,637.0,0.39,486.3
2020-03-26,1437,4687.22,2770.55,0.36,2952.45,recession,687.0,0.22,143.67
2020-04-25,1076,5454.76,2154.47,0.24,2266.39,normal,710.0,0.5,637.62
2020-05-25,1343,5347.98,3127.12,0.38,2091.29,normal,686.0,0.48,830.49
2020-06-24,1747,1876.64,4276.5,0.23,1681.78,normal,716.0,0.43,899.33
2020-07-24,1851,3742.1,3083.87,0.33,2886.5,normal,720.0,0.59,427.68
2020-08-23,1408,3402.84,3095.39,0.06,3036.05,normal,689.0,0.46,461.02
2020-09-22,1896,3623.36,3528.04,0.38,2213.47,normal,668.0,0.24,393.33
2020-10-22,1215,4266.3,3036.63,0.1,3616.63,inflation,634.0,0.41,140.33
2020-11-21,1127,3837.87,3038.68,0.15,3960.25,normal,672.0,0.21,545.39
2020-12-21,1489,3219.47,2409.59,0.28,3235.17,normal,674.0,0.47,568.4
2021-01-20,1637,3748.07,3559.08,0.24,2634.2,normal,684.0,0.43,678.38
2021-02-19,1940,4358.13,3525.91,0.24,3825.04,normal,755.0,0.31,726.38
2021-03-21,1659,2564.52,528.43,0.37,3710.16,normal,634.0,0.46,446.14
2021-04-20,1668,2482.43,3409.37,0.11,2947.33,normal,744.0,0.24,840.11
2021-05-20,1623,4348.67,2319.55,0.29,1793.65,normal,628.0,0.36,309.35
2021-06-19,1804,4558.71,3893.4,0.12,3720.03,normal,685.0,0.11,427.88
2021-07-19,1528,2696.33,4383.92,0.16,2334.44,normal,781.0,0.16,541.94
2021-08-18,1512,3032.06,2532.83,0.08,2491.6,recession,626.0,0.31,905.02
2021-09-17,1992,2586.75,1986.99,0.29,2541.13,inflation,729.0,0.13,755.51
2021-10-17,1272,3466.72,3246.7,0.21,3563.86,inflation,657.0,0.39,608.43
2021-11-16,1155,3634.99,4646.84,0.35,3024.86,recession,590.0,0.6,291.01
2021-12-16,1213,3878.21,4252.27,0.13,3011.93,normal,737.0,0.25,445.08
2022-01-15,1098,3381.49,2511.31,0.15,3827.6,recession,631.0,0.32,548.03
2022-02-14,1367,3721.78,3474.64,0.18,2525.57,inflation,688.0,0.36,617.54
2022-03-16,1975,4103.18,1429.14,0.14,3061.88,normal,578.0,0.48,838.61
2022-04-15,1037,3663.05,3183.98,0.2,2415.92,normal,667.0,0.53,749.44
2022-05-15,1773,3431.03,2674.01,0.09,2327.69,recession,655.0,0.26,733.69
2022-06-14,1359,4564.72,3822.91,0.13,2096.04,inflation,771.0,0.26,307.19
2022-07-14,1703,4530.16,2588.87,0.08,3093.13,normal,758.0,0.38,799.1
2022-08-13,1514,3337.61,3491.33,0.27,2247.47,normal,590.0,0.4,542.22
2022-09-12,1499,4950.53,2660.23,0.1,2722.77,recession,697.0,0.13,355.31
2022-10-12,1074,3604.93,3988.9,0.31,2924.95,normal,723.0,0.33,899.1
2022-11-11,1695,3333.42,2866.01,0.28,3242.65,recession,656.0,0.45,764.27
2022-12-11,1252,4000.02,2328.58,0.15,2220.19,recession,649.0,0.27,847.92
2023-01-10,1224,2223.4,4052.87,0.24,1666.71,normal,748.0,0.23,302.07
2023-02-09,1525,3317.96,2244.96,0.16,2676.84,normal,676.0,0.29,564.75
2023-03-11,1803,4567.36,1759.78,0.2,2890.83,normal,691.0,0.55,746.58
2023-04-10,1153,4736.23,2157.48,0.06,2196.61,normal,662.0,0.4,289.77
2023-05-10,1807,4482.65,2778.98,0.33,2849.01,normal,733.0,0.11,542.56
2023-06-09,1628,4505.88,3163.56,0.29,2157.48,recession,759.0,0.27,135.89
2023-07-09,1256,3700.6,3883.78,0.12,2798.97,normal,795.0,0.11,230.12
2023-08-08,1737,2410.85,2662.64,0.14,3478.9,inflation,757.0,0.34,430.99
2023-09-07,1339,3004.32,2638.58,0.32,3205.82,recession,668.0,0.42,682.86
2023-10-07,1821,3771.84,3244.96,0.08,2780.08,recession,667.0,0.39,421.53
2023-11-06,1582,4735.73,1392.36,0.18,2826.4,inflation,671.0,0.49,428.61
2019-01-01,1780,3664.19,1462.03,0.2,2326.2,normal,598.0,0.23,169.87
2019-01-31,1374,3885.63,2852.55,0.09,2441.69,inflation,737.0,0.49,619.97
2019-03-02,1419,4597.8,1857.4,0.39,3096.4,normal,655.0,0.21,392.62
2019-04-01,1310,5201.93,3669.72,0.21,2392.96,normal,606.0,0.43,684.12
2019-05-01,1544,5219.48,2840.75,0.39,2019.63,normal,719.0,0.52,426.94
2019-05-31,1443,3451.76,1246.26,0.13,2080.15,normal,661.0,0.53,559.8
2019-06-30,1186,4478.78,3190.63,0.06,2752.43,normal,632.0,0.11,457.55
2019-07-30,1315,2097.52,4403.14,0.37,3017.51,normal,658.0,0.28,610.22
2019-08-29,1411,3605.42,1967.19,0.12,3775.75,normal,632.0,0.31,460.33
2019-09-28,1227,3704.29,3077.46,0.33,2194.05,recession,632.0,0.58,569.28
2019-10-28,1882,2369.32,3415.98,0.16,2228.25,normal,679.0,0.32,608.52
2019-11-27,1605,1940.92,3667.78,0.19,2711.17,normal,639.0,0.25,663.6
2019-12-27,1757,3568.93,2621.82,0.19,2343.12,normal,681.0,0.55,385.83
2020-01-26,1909,3718.65,2586.2,0.27,3746.79,normal,635.0,0.27,483.14
2020-02-25,1220,4237.7,2526.78,0.07,3161.0,recession,704.0,0.43,144.97
2020-03-26,1415,6326.95,3744.31,0.18,2110.99,normal,734.0,0.54,548.16
2020-04-25,1631,3397.68,2411.48,0.25,3757.28,inflation,640.0,0.45,547.43
2020-05-25,1261,4122.67,4323.12,0.06,2857.97,inflation,685.0,0.52,720.77
2020-06-24,1418,4108.74,2395.76,0.33,2648.34,recession,684.0,0.1,576.5
2020-07-24,1592,4239.48,2694.98,0.25,3893.65,normal,629.0,0.19,651.54
2020-08-23,1937,5658.78,1950.82,0.21,2505.21,normal,753.0,0.11,692.79
2020-09-22,1237,4942.76,2125.28,0.25,3072.48,normal,718.0,0.55,381.53
2020-10-22,1517,4701.15,1944.31,0.31,2446.83,recession,665.0,0.33,307.81
2020-11-21,1645,4189.92,3941.02,0.29,3687.77,recession,608.0,0.46,523.79
2020-12-21,1849,3557.29,3302.7,0.25,3064.54,inflation,687.0,0.43,344.88
2021-01-20,1091,2927.02,2492.13,0.09,2553.59,inflation,744.0,0.53,497.76
2021-02-19,1346,2903.77,1357.21,0.37,3195.68,normal,628.0,0.21,742.36
2021-03-21,1637,4327.77,3154.73,0.33,3359.46,normal,608.0,0.31,717.15
2021-04-20,1047,4873.0,3477.82,0.24,3437.07,inflation,653.0,0.17,378.11
2021-05-20,1667,4207.24,3409.25,0.27,3005.56,recession,658.0,0.2,298.73
2021-06-19,1557,4776.26,4119.67,0.07,2743.44,recession,766.0,0.32,582.46
2021-07-19,1487,3454.82,3024.92,0.09,2978.65,normal,634.0,0.43,796.94
2021-08-18,1584,4519.37,3956.7,0.06,2875.26,normal,630.0,0.29,481.41
2021-09-17,1664,2254.1,2907.71,0.06,2962.08,normal,627.0,0.37,310.87
2021-10-17,1882,5347.9,3760.72,0.37,2773.39,inflation,639.0,0.59,383.98
2021-11-16,1228,3473.49,3254.23,0.34,3218.67,normal,640.0,0.23,956.45
2021-12-16,1756,2288.96,3012.86,0.3,3148.11,normal,656.0,0.47,563.98
2022-01-15,1509,4723.72,1666.13,0.35,2942.07,normal,648.0,0.33,134.92
2022-02-14,1769,3548.63,2946.21,0.3,3203.3,inflation,702.0,0.59,407.48
2022-03-16,1750,4056.64,2764.49,0.17,2822.13,inflation,649.0,0.25,542.19
2022-04-15,1565,4879.61,3328.07,0.17,3469.88,normal,657.0,0.18,438.02
2022-05-15,1494,2506.27,2138.17,0.15,3988.36,normal,700.0,0.36,803.75
2022-06-14,1589,2791.96,3511.49,0.05,3029.16,inflation,661.0,0.15,177.3
2022-07-14,1678,2367.41,2366.94,0.27,2532.28,normal,668.0,0.22,669.72
2022-08-13,1079,3674.29,2291.63,0.07,2325.51,normal,812.0,0.49,337.69
2022-09-12,1998,4997.92,4692.49,0.16,2001.26,inflation,772.0,0.45,252.7
2022-10-12,1813,5782.05,3674.54,0.37,3226.92,inflation,696.0,0.24,395.89
2022-11-11,1212,5144.22,1162.32,0.4,2116.16,inflation,752.0,0.26,394.54
2022-12-11,1578,3968.41,5095.19,0.07,3064.73,normal,748.0,0.24,442.87
2023-01-10,1221,3299.78,3499.48,0.27,3246.7,inflation,693.0,0.3,428.05
2023-02-09,1297,4091.62,3365.25,0.06,2451.36,recession,681.0,0.41,390.24
2023-03-11,1642,4814.81,2795.2,0.34,2271.95,normal,769.0,0.43,516.65
2023-04-10,1684,4546.78,2833.01,0.12,2110.77,normal,583.0,0.26,363.02
2023-05-10,1346,4001.4,3984.94,0.14,3651.38,recession,606.0,0.3,497.99
2023-06-09,1367,5792.43,3796.08,0.4,2173.03,normal,682.0,0.16,424.06
2023-07-09,1304,3837.97,3080.73,0.18,2712.58,inflation,716.0,0.41,356.25
2023-08-08,1076,3718.44,2933.86,0.19,2358.98,normal,680.0,0.59,365.27
2023-09-07,1537,5138.61,2285.36,0.29,2728.63,normal,713.0,0.18,766.02
2023-10-07,1933,6079.53,4533.26,0.22,2864.57,normal,685.0,0.51,447.13
2023-11-06,1241,3771.22,4103.4,0.32,2979.76,recession,727.0,0.46,459.2
2019-01-01,1017,3589.97,2726.37,0.05,3083.59,inflation,608.0,0.25,257.02
2019-01-31,1121,3762.45,1712.47,0.2,3338.04,normal,762.0,0.46,442.66
2019-03-02,1436,5412.31,1600.09,0.16,3514.24,normal,761.0,0.47,381.71
2019-04-01,1570,3034.42,3808.02,0.28,3043.21,normal,668.0,0.28,714.36
2019-05-01,1023,4906.9,2553.71,0.14,2855.85,normal,645.0,0.31,521.18
2019-05-31,1103,4449.16,2932.84,0.1,3124.74,inflation,709.0,0.37,685.28
2019-06-30,1668,6392.56,3031.79,0.15,2516.95,normal,736.0,0.5,594.2
2019-07-30,1200,2963.42,3658.31,0.14,3342.9,normal,716.0,0.4,531.41
2019-08-29,1607,1988.41,2745.91,0.18,2064.93,normal,685.0,0.15,173.49
2019-09-28,1087,4045.07,3018.16,0.24,2691.5,normal,652.0,0.21,678.91
2019-10-28,1860,3105.32,2551.36,0.29,3082.91,normal,655.0,0.34,355.22
2019-11-27,1570,3873.08,3407.05,0.24,2344.84,inflation,715.0,0.42,456.39
2019-12-27,1642,3306.56,3844.91,0.28,2816.23,normal,668.0,0.13,270.83
2020-01-26,1603,4408.77,1486.82,0.11,2672.12,normal,728.0,0.45,646.13
2020-02-25,1755,2333.97,3590.9,0.29,2591.53,normal,649.0,0.57,895.03
2020-03-26,1938,1634.88,1022.59,0.14,2389.2,normal,622.0,0.12,280.81
2020-04-25,1529,3001.94,3635.21,0.13,3014.23,recession,667.0,0.13,859.22
2020-05-25,1619,3910.25,2312.95,0.31,2256.79,recession,710.0,0.54,592.73
2020-06-24,1827,2171.37,1861.96,0.15,3247.58,inflation,685.0,0.13,478.95
2020-07-24,1001,3542.3,2119.47,0.16,2765.1,normal,755.0,0.19,722.67
2020-08-23,1825,3677.49,2050.05,0.19,2571.56,recession,745.0,0.45,494.19
2020-09-22,1726,5189.83,3776.52,0.39,3373.01,recession,717.0,0.17,382.35
2020-10-22,1061,5662.9,3656.95,0.29,3156.62,recession,757.0,0.33,560.17
2020-11-21,1899,3567.25,1068.14,0.08,2229.95,normal,720.0,0.37,154.93
2020-12-21,1606,2765.03,2939.4,0.06,2516.77,normal,765.0,0.56,405.48
2021-01-20,1442,2139.48,1782.53,0.25,2591.05,normal,688.0,0.29,601.04
2021-02-19,1114,4703.74,2549.44,0.36,3028.03,inflation,734.0,0.46,469.28
2021-03-21,1383,6719.71,3624.44,0.21,3402.32,recession,656.0,0.45,804.08
2021-04-20,1422,3145.64,2968.69,0.05,3104.11,normal,630.0,0.4,524.76
2021-05-20,1126,3323.18,2835.22,0.34,2140.74,normal,632.0,0.33,309.13
2021-06-19,1474,4397.68,2868.96,0.17,2385.19,normal,618.0,0.51,472.33
2021-07-19,1148,3715.31,3449.86,0.12,2880.33,normal,686.0,0.23,572.62
2021-08-18,1061,3151.25,2228.61,0.11,3473.51,recession,705.0,0.29,815.94
2021-09-17,1830,5657.79,2451.35,0.39,3379.92,recession,699.0,0.13,335.67
2021-10-17,1271,3917.35,2160.18,0.25,2024.55,inflation,633.0,0.11,661.66
2021-11-16,1255,5865.23,3666.39,0.38,4028.47,normal,708.0,0.45,385.4
2021-12-16,1005,4621.77,3289.25,0.05,2779.03,normal,767.0,0.3,612.69
2022-01-15,1339,3236.56,3967.34,0.13,2793.95,recession,683.0,0.28,305.32
2022-02-14,1580,4942.42,2770.88,0.08,3312.92,normal,754.0,0.23,399.71
2022-03-16,1171,4718.97,3348.12,0.28,3399.58,normal,713.0,0.37,552.89
2022-04-15,1636,5361.83,2557.75,0.34,2857.59,inflation,677.0,0.58,710.04
2022-05-15,1730,3988.94,2043.14,0.16,3685.66,inflation,626.0,0.17,741.49
2022-06-14,1813,3149.46,3665.56,0.18,3175.2,normal,708.0,0.55,356.67
2022-07-14,1704,3737.92,2977.82,0.33,4194.51,recession,773.0,0.58,300.87
2022-08-13,1519,5455.07,2837.07,0.2,2297.22,normal,754.0,0.14,233.27
2022-09-12,1553,5558.89,1461.78,0.16,3851.46,normal,593.0,0.57,224.51
2022-10-12,1050,5144.68,2707.01,0.19,2709.53,normal,646.0,0.32,827.5
2022-11-11,1497,4408.5,3183.57,0.1,2607.66,normal,761.0,0.31,548.67
2022-12-11,1835,4595.71,159.21,0.25,2779.17,normal,615.0,0.12,105.1
2023-01-10,1260,3710.47,3382.21,0.29,2221.05,inflation,676.0,0.4,458.11
2023-02-09,1783,4493.7,3541.55,0.23,3067.35,normal,688.0,0.13,468.64
2023-03-11,1714,3425.53,2319.56,0.11,1821.19,normal,662.0,0.21,320.81
2023-04-10,1291,3534.28,4770.88,0.1,1296.24,normal,761.0,0.13,0.0
2023-05-10,1250,6059.3,3231.19,0.36,2913.89,recession,698.0,0.48,276.0
2023-06-09,1525,4407.44,2683.39,0.13,2545.35,normal,625.0,0.44,442.04
2023-07-09,1201,3883.83,3041.49,0.12,3322.87,normal,694.0,0.24,631.3
2023-08-08,1275,4335.66,3006.87,0.36,2935.92,recession,795.0,0.21,586.96
2023-09-07,1108,2005.99,3629.29,0.32,3636.33,recession,719.0,0.55,511.48
2023-10-07,1317,3198.63,3813.3,0.31,3126.13,normal,624.0,0.53,620.3
2023-11-06,1579,4783.39,3650.01,0.39,1480.23,normal,609.0,0.28,480.78
2019-01-01,1889,3046.65,3646.54,0.33,2908.95,normal,621.0,0.4,523.53
2019-01-31,1140,3857.63,2069.97,0.31,2982.6,inflation,639.0,0.24,560.63
2019-03-02,1969,4108.86,2732.11,0.23,2751.24,normal,692.0,0.23,740.6
2019-04-01,1057,4975.91,3192.79,0.13,3828.46,inflation,660.0,0.14,294.49
2019-05-01,1203,2774.04,3265.47,0.26,3025.18,recession,722.0,0.4,749.97
2019-05-31,1574,3391.05,1889.03,0.36,2795.75,inflation,685.0,0.47,165.18
2019-06-30,1363,4148.98,3374.17,0.15,3015.78,recession,592.0,0.59,319.0
2019-07-30,1964,3119.97,2867.39,0.39,2903.96,normal,689.0,0.15,88.74
2019-08-29,1541,3658.24,3009.93,0.18,2489.24,normal,684.0,0.6,250.23
2019-09-28,1975,3195.06,1142.97,0.09,3431.81,normal,738.0,0.11,610.43
2019-10-28,1622,3316.88,4179.63,0.16,3308.06,normal,657.0,0.52,450.56
2019-11-27,1821,4505.99,3356.57,0.18,3326.8,normal,712.0,0.38,569.62
2019-12-27,1103,4147.44,2334.44,0.17,2864.82,recession,655.0,0.36,824.75
2020-01-26,1872,4136.71,3142.13,0.33,2719.09,recession,696.0,0.4,307.57
2020-02-25,1274,3844.43,2510.8,0.17,1990.63,normal,697.0,0.3,363.42
2020-03-26,1719,2096.05,3937.16,0.24,2905.61,recession,675.0,0.23,471.65
2020-04-25,1472,3764.76,3345.58,0.31,2450.86,inflation,678.0,0.47,512.46
2020-05-25,1352,4561.96,2382.51,0.09,3748.59,inflation,650.0,0.19,258.36
2020-06-24,1395,4848.12,2614.36,0.32,2353.06,recession,683.0,0.46,794.75
2020-07-24,1409,4088.89,1871.65,0.39,3200.46,normal,711.0,0.34,284.75
2020-08-23,1177,2288.93,3113.9,0.14,3378.39,normal,650.0,0.32,412.71
2020-09-22,1971,4527.09,3459.57,0.12,2571.35,recession,658.0,0.45,633.83
2020-10-22,1200,4085.78,3541.49,0.32,2188.42,normal,712.0,0.25,490.75
2020-11-21,1793,3333.01,3081.26,0.3,2355.67,normal,640.0,0.44,507.6
2020-12-21,1112,4616.28,2470.75,0.31,2572.41,recession,682.0,0.5,738.24
2021-01-20,1972,3254.1,3542.05,0.09,2932.3,inflation,614.0,0.14,341.82
2021-02-19,1845,2521.06,4569.64,0.38,2527.71,normal,723.0,0.57,520.34
2021-03-21,1140,4527.17,3254.12,0.27,2388.43,normal,661.0,0.28,728.01
2021-04-20,1972,3981.14,2555.05,0.15,3392.84,normal,659.0,0.6,325.47
2021-05-20,1755,5234.77,2789.89,0.19,2344.17,normal,686.0,0.57,527.26
2021-06-19,1891,4200.93,2412.25,0.27,3061.44,normal,544.0,0.55,1021.44
2021-07-19,1060,4745.85,4025.03,0.14,2402.46,inflation,768.0,0.58,332.26
2021-08-18,1927,5332.78,3326.59,0.38,2237.31,normal,604.0,0.38,517.24
2021-09-17,1440,4377.63,2794.15,0.39,3077.36,normal,692.0,0.29,266.4
2021-10-17,1380,4416.04,2748.6,0.39,2753.85,inflation,700.0,0.1,361.42
2021-11-16,1625,4898.97,3303.06,0.18,3391.34,normal,666.0,0.11,766.84
2021-12-16,1057,4668.63,3140.53,0.19,2274.37,recession,694.0,0.22,553.57
2022-01-15,1223,4476.38,3222.82,0.4,1749.03,normal,634.0,0.57,672.52
2022-02-14,1518,4102.03,2703.0,0.27,2097.5,inflation,733.0,0.31,439.8
